,시설아이디,weeks,조사일자,표본번호,관부직경,엽병장,엽수,엽장,엽폭,개화수,초장,최종화방차수,화방 꽃수(소화수),supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar,CO2
318,C농가,10,20231124,5,26.76,137.0,5.0,104.0,93.0,3.0,308.0,1.0,3.0,131.5,906.33,87178.79,10119.99,2027.05,8907.78,12.339731578991392
319,C농가,10,20231124,6,29.74,176.0,7.0,86.0,93.0,4.0,275.0,1.0,4.0,131.5,906.33,87178.79,10119.99,2027.05,8907.78,12.339731578991392
320,C농가,10,20231124,7,27.94,164.0,7.0,102.0,82.0,5.0,257.0,1.0,6.0,131.5,906.33,87178.79,10119.99,2027.05,8907.78,12.339731578991392
321,C농가,10,20231124,8,27.91,177.0,7.0,88.0,82.0,4.0,257.0,1.0,6.0,131.5,906.33,87178.79,10119.99,2027.05,8907.78,12.339731578991392
322,C농가,10,20231124,9,29.49,148.0,6.0,92.0,92.0,2.0,280.0,1.0,4.0,131.5,906.33,87178.79,10119.99,2027.05,8907.78,12.339731578991392
323,C농가,11,20231130,1,28.32,177.0,8.0,100.0,89.0,7.0,291.0,1.0,4.0,136.45,1153.88,117350.04,13256.37,2536.32,11925.48,17.017737200023422
324,C농가,11,20231130,2,24.84,192.0,8.0,95.0,90.0,10.0,286.0,1.0,4.0,136.45,1153.88,117350.04,13256.37,2536.32,11925.48,17.017737200023422
325,C농가,11,20231130,3,29.4,171.0,7.0,89.0,78.0,10.0,275.0,1.0,6.0,136.45,1153.88,117350.04,13256.37,2536.32,11925.48,17.017737200023422
326,C농가,11,20231130,4,23.3,182.0,7.0,97.0,92.0,7.0,276.0,1.0,4.0,136.45,1153.88,117350.04,13256.37,2536.32,11925.48,17.017737200023422
327,C농가,11,20231130,5,26.97,194.0,6.0,100.0,96.0,5.0,328.0,1.0,3.0,136.45,1153.88,117350.04,13256.37,2536.32,11925.48,17.017737200023422
328,C농가,11,20231130,6,27.07,178.0,8.0,102.0,87.0,7.0,288.0,1.0,6.0,136.45,1153.88,117350.04,13256.37,2536.32,11925.48,17.017737200023422
329,C농가,11,20231130,7,30.26,170.0,8.0,99.0,78.0,8.0,278.0,1.0,6.0,136.45,1153.88,117350.04,13256.37,2536.32,11925.48,17.017737200023422
330,C농가,11,20231130,8,30.2,187.0,7.0,91.0,81.0,7.0,253.0,1.0,8.0,136.45,1153.88,117350.04,13256.37,2536.32,11925.48,17.017737200023422
331,C농가,11,20231130,9,25.89,153.0,7.0,92.0,89.0,4.0,282.0,1.0,3.0,136.45,1153.88,117350.04,13256.37,2536.32,11925.48,17.017737200023422
332,C농가,12,20231207,1,29.31,194.0,7.0,89.0,75.0,7.0,288.0,1.0,0.0,114.76,1062.41,130056.97,14130.82,2821.23,12709.1,19.674956713034604
333,C농가,12,20231207,2,26.88,152.0,9.0,92.0,85.0,7.0,302.0,1.0,0.0,114.76,1062.41,130056.97,14130.82,2821.23,12709.1,19.674956713034604
334,C농가,12,20231207,3,29.72,175.0,7.0,99.0,82.0,7.0,285.0,1.0,0.0,114.76,1062.41,130056.97,14130.82,2821.23,12709.1,19.674956713034604
335,C농가,12,20231207,4,26.05,154.0,7.0,72.0,65.0,6.0,280.0,1.0,0.0,114.76,1062.41,130056.97,14130.82,2821.23,12709.1,19.674956713034604
336,C농가,12,20231207,5,27.63,197.0,6.0,109.0,99.0,6.0,335.0,1.0,0.0,114.76,1062.41,130056.97,14130.82,2821.23,12709.1,19.674956713034604
337,C농가,12,20231207,6,34.25,188.0,9.0,93.0,93.0,10.0,302.0,1.0,0.0,114.76,1062.41,130056.97,14130.82,2821.23,12709.1,19.674956713034604
338,C농가,12,20231207,7,33.07,163.0,8.0,97.0,85.0,9.0,267.0,1.0,0.0,114.76,1062.41,130056.97,14130.82,2821.23,12709.1,19.674956713034604
339,C농가,12,20231207,8,28.39,188.0,7.0,95.0,83.0,7.0,270.0,1.0,3.0,114.76,1062.41,130056.97,14130.82,2821.23,12709.1,19.674956713034604
340,C농가,12,20231207,9,31.66,178.0,7.0,95.0,88.0,8.0,285.0,1.0,0.0,114.76,1062.41,130056.97,14130.82,2821.23,12709.1,19.674956713034604
341,C농가,13,20231214,1,23.2,172.0,7.0,95.0,89.0,7.0,282.0,1.0,0.0,101.08,880.4,86314.75,11091.88,1733.6,10115.71,12.068420590375656
342,C농가,13,20231214,2,20.45,177.0,10.0,92.0,87.0,8.0,302.0,1.0,0.0,101.08,880.4,86314.75,11091.88,1733.6,10115.71,12.068420590375656
343,C농가,13,20231214,3,28.97,219.0,6.0,87.0,82.0,7.0,287.0,1.0,0.0,101.08,880.4,86314.75,11091.88,1733.6,10115.71,12.068420590375656
344,C농가,13,20231214,4,27.54,167.0,8.0,75.0,67.0,7.0,289.0,1.0,0.0,101.08,880.4,86314.75,11091.88,1733.6,10115.71,12.068420590375656
345,C농가,13,20231214,5,30.42,186.0,7.0,107.0,105.0,6.0,347.0,1.0,0.0,101.08,880.4,86314.75,11091.88,1733.6,10115.71,12.068420590375656
346,C농가,13,20231214,6,35.08,162.0,10.0,92.0,76.0,10.0,302.0,1.0,0.0,101.08,880.4,86314.75,11091.88,1733.6,10115.71,12.068420590375656
347,C농가,13,20231214,7,34.68,194.0,8.0,92.0,84.0,9.0,310.0,1.0,0.0,101.08,880.4,86314.75,11091.88,1733.6,10115.71,12.068420590375656
348,C농가,13,20231214,8,25.71,200.0,7.0,88.0,78.0,10.0,287.0,1.0,0.0,101.08,880.4,86314.75,11091.88,1733.6,10115.71,12.068420590375656
349,C농가,13,20231214,9,24.91,155.0,8.0,93.0,88.0,8.0,290.0,1.0,0.0,101.08,880.4,86314.75,11091.88,1733.6,10115.71,12.068420590375656
350,C농가,14,20231221,1,24.93,203.0,5.0,95.0,81.0,7.0,311.0,1.0,0.0,134.52,1078.78,108310.47,13517.03,2343.68,13387.79,15.036793920586193
351,C농가,14,20231221,2,22.81,179.0,9.0,96.0,89.0,7.0,305.0,1.0,0.0,134.52,1078.78,108310.47,13517.03,2343.68,13387.79,15.036793920586193
352,C농가,14,20231221,3,29.14,214.0,6.0,86.0,81.0,6.0,301.0,1.0,0.0,134.52,1078.78,108310.47,13517.03,2343.68,13387.79,15.036793920586193
353,C농가,14,20231221,4,26.68,172.0,7.0,76.0,68.0,6.0,299.0,1.0,0.0,134.52,1078.78,108310.47,13517.03,2343.68,13387.79,15.036793920586193
354,C농가,14,20231221,5,29.34,248.0,5.0,98.0,98.0,6.0,355.0,1.0,0.0,134.52,1078.78,108310.47,13517.03,2343.68,13387.79,15.036793920586193
355,C농가,14,20231221,6,35.12,185.0,8.0,74.0,66.0,10.0,311.0,1.0,0.0,134.52,1078.78,108310.47,13517.03,2343.68,13387.79,15.036793920586193
356,C농가,14,20231221,7,32.68,190.0,6.0,91.0,85.0,9.0,294.0,1.0,0.0,134.52,1078.78,108310.47,13517.03,2343.68,13387.79,15.036793920586193
357,C농가,14,20231221,8,25.36,196.0,7.0,89.0,84.0,10.0,300.0,1.0,0.0,134.52,1078.78,108310.47,13517.03,2343.68,13387.79,15.036793920586193
358,C농가,14,20231221,9,26.72,214.0,7.0,81.0,69.0,8.0,295.0,1.0,0.0,134.52,1078.78,108310.47,13517.03,2343.68,13387.79,15.036793920586193
359,C농가,15,20231228,1,26.7,200.0,5.0,96.0,80.0,6.0,300.0,1.0,0.0,137.97,981.64,99861.42,13660.32,2211.52,13152.99,13.587157363802897
360,C농가,15,20231228,2,27.23,197.0,8.0,79.0,74.0,7.0,310.0,1.0,0.0,137.97,981.64,99861.42,13660.32,2211.52,13152.99,13.587157363802897
361,C농가,15,20231228,3,30.18,200.0,7.0,88.0,82.0,6.0,300.0,1.0,0.0,137.97,981.64,99861.42,13660.32,2211.52,13152.99,13.587157363802897
362,C농가,15,20231228,4,24.6,165.0,5.0,65.0,60.0,5.0,295.0,1.0,0.0,137.97,981.64,99861.42,13660.32,2211.52,13152.99,13.587157363802897
363,C농가,15,20231228,5,25.19,221.0,6.0,82.0,74.0,5.0,346.0,1.0,0.0,137.97,981.64,99861.42,13660.32,2211.52,13152.99,13.587157363802897
364,C농가,15,20231228,6,27.39,174.0,8.0,89.0,75.0,10.0,279.0,1.0,0.0,137.97,981.64,99861.42,13660.32,2211.52,13152.99,13.587157363802897
365,C농가,15,20231228,7,27.61,192.0,7.0,90.0,85.0,9.0,259.0,1.0,0.0,137.97,981.64,99861.42,13660.32,2211.52,13152.99,13.587157363802897
366,C농가,15,20231228,8,30.77,118.0,6.0,108.0,109.0,9.0,287.0,1.0,0.0,137.97,981.64,99861.42,13660.32,2211.52,13152.99,13.587157363802897
367,C농가,15,20231228,9,37.2,183.0,8.0,98.0,87.0,8.0,290.0,1.0,0.0,137.97,981.64,99861.42,13660.32,2211.52,13152.99,13.587157363802897
368,C농가,16,20240104,1,26.25,198.0,5.0,80.0,75.0,5.0,305.0,1.0,0.0,94.15,1009.67,92227.57,12728.26,2261.25,11548.14,12.217365392175724
369,C농가,16,20240104,2,28.81,171.0,9.0,95.0,87.0,6.0,305.0,1.0,0.0,94.15,1009.67,92227.57,12728.26,2261.25,11548.14,12.217365392175724
370,C농가,16,20240104,3,26.04,207.0,6.0,87.0,82.0,3.0,300.0,1.0,0.0,94.15,1009.67,92227.57,12728.26,2261.25,11548.14,12.217365392175724
371,C농가,16,20240104,4,22.5,170.0,6.0,76.0,60.0,4.0,302.0,1.0,0.0,94.15,1009.67,92227.57,12728.26,2261.25,11548.14,12.217365392175724
372,C농가,16,20240104,5,27.44,223.0,6.0,85.0,75.0,3.0,365.0,1.0,0.0,94.15,1009.67,92227.57,12728.26,2261.25,11548.14,12.217365392175724
373,C농가,16,20240104,6,30.33,192.0,8.0,86.0,73.0,9.0,300.0,1.0,0.0,94.15,1009.67,92227.57,12728.26,2261.25,11548.14,12.217365392175724
374,C농가,16,20240104,7,32.86,192.0,6.0,92.0,85.0,6.0,270.0,1.0,0.0,94.15,1009.67,92227.57,12728.26,2261.25,11548.14,12.217365392175724
375,C농가,16,20240104,8,35.5,185.0,8.0,85.0,78.0,8.0,288.0,1.0,0.0,94.15,1009.67,92227.57,12728.26,2261.25,11548.14,12.217365392175724
376,C농가,16,20240104,9,25.13,191.0,6.0,80.0,75.0,7.0,295.0,1.0,0.0,94.15,1009.67,92227.57,12728.26,2261.25,11548.14,12.217365392175724
377,C농가,17,20240111,1,23.72,205.0,5.0,95.0,81.0,3.0,290.0,1.0,0.0,126.8,942.4399999999999,101596.46,12315.25,2152.31,11266.8,14.312487975842945
378,C농가,17,20240111,2,28.04,171.0,8.0,97.0,90.0,3.0,320.0,1.0,0.0,126.8,942.4399999999999,101596.46,12315.25,2152.31,11266.8,14.312487975842945
379,C농가,17,20240111,3,32.42,170.0,6.0,98.0,89.0,2.0,300.0,1.0,0.0,126.8,942.4399999999999,101596.46,12315.25,2152.31,11266.8,14.312487975842945
380,C농가,17,20240111,4,23.59,177.0,6.0,80.0,70.0,3.0,290.0,1.0,0.0,126.8,942.4399999999999,101596.46,12315.25,2152.31,11266.8,14.312487975842945
381,C농가,17,20240111,5,27.59,220.0,6.0,80.0,68.0,2.0,350.0,1.0,0.0,126.8,942.4399999999999,101596.46,12315.25,2152.31,11266.8,14.312487975842945
382,C농가,17,20240111,6,30.83,198.0,8.0,88.0,77.0,6.0,300.0,1.0,0.0,126.8,942.4399999999999,101596.46,12315.25,2152.31,11266.8,14.312487975842945
383,C농가,17,20240111,7,30.06,188.0,6.0,94.0,90.0,4.0,280.0,1.0,0.0,126.8,942.4399999999999,101596.46,12315.25,2152.31,11266.8,14.312487975842945
384,C농가,17,20240111,8,30.8,191.0,7.0,85.0,79.0,6.0,265.0,1.0,0.0,126.8,942.4399999999999,101596.46,12315.25,2152.31,11266.8,14.312487975842945
385,C농가,17,20240111,9,26.82,202.0,8.0,87.0,59.0,5.0,293.0,1.0,0.0,126.8,942.4399999999999,101596.46,12315.25,2152.31,11266.8,14.312487975842945
386,C농가,18,20240118,1,25.52,180.0,6.0,83.0,72.0,1.0,303.0,1.0,0.0,132.57,970.57,144554.63999999998,12557.62,2244.55,10715.3,23.159781181253187
387,C농가,18,20240118,2,30.05,172.0,10.0,83.0,70.0,2.0,300.0,1.0,0.0,132.57,970.57,144554.63999999998,12557.62,2244.55,10715.3,23.159781181253187
388,C농가,18,20240118,3,26.95,180.0,7.0,82.0,75.0,1.0,310.0,1.0,0.0,132.57,970.57,144554.63999999998,12557.62,2244.55,10715.3,23.159781181253187
389,C농가,18,20240118,4,27.08,102.0,7.0,64.0,52.0,1.0,298.0,1.0,0.0,132.57,970.57,144554.63999999998,12557.62,2244.55,10715.3,23.159781181253187
390,C농가,18,20240118,5,28.9,228.0,7.0,85.0,75.0,1.0,363.0,1.0,0.0,132.57,970.57,144554.63999999998,12557.62,2244.55,10715.3,23.159781181253187
391,C농가,18,20240118,6,29.37,185.0,7.0,79.0,73.0,0.0,295.0,1.0,0.0,132.57,970.57,144554.63999999998,12557.62,2244.55,10715.3,23.159781181253187
392,C농가,18,20240118,7,30.68,192.0,6.0,95.0,87.0,3.0,280.0,1.0,0.0,132.57,970.57,144554.63999999998,12557.62,2244.55,10715.3,23.159781181253187
393,C농가,18,20240118,8,31.53,187.0,6.0,85.0,80.0,0.0,293.0,1.0,0.0,132.57,970.57,144554.63999999998,12557.62,2244.55,10715.3,23.159781181253187
394,C농가,18,20240118,9,29.28,162.0,8.0,77.0,67.0,4.0,312.0,1.0,0.0,132.57,970.57,144554.63999999998,12557.62,2244.55,10715.3,23.159781181253187
395,C농가,19,20240125,1,26.69,197.0,6.0,84.0,82.0,0.0,308.0,1.0,0.0,148.21,1044.63,155754.61,13165.04,2700.89,11644.47,24.958112019138277
396,C농가,19,20240125,2,30.27,128.0,9.0,73.0,56.0,0.0,306.0,1.0,0.0,148.21,1044.63,155754.61,13165.04,2700.89,11644.47,24.958112019138277
397,C농가,19,20240125,3,33.13,132.0,6.0,69.0,60.0,0.0,266.0,1.0,0.0,148.21,1044.63,155754.61,13165.04,2700.89,11644.47,24.958112019138277
398,C농가,19,20240125,4,28.61,167.0,7.0,84.0,74.0,0.0,297.0,1.0,0.0,148.21,1044.63,155754.61,13165.04,2700.89,11644.47,24.958112019138277
399,C농가,19,20240125,5,30.19,190.0,7.0,100.0,102.0,0.0,347.0,1.0,0.0,148.21,1044.63,155754.61,13165.04,2700.89,11644.47,24.958112019138277
400,C농가,19,20240125,6,31.19,150.0,8.0,77.0,72.0,0.0,281.0,1.0,0.0,148.21,1044.63,155754.61,13165.04,2700.89,11644.47,24.958112019138277
401,C농가,19,20240125,7,36.42,185.0,7.0,95.0,87.0,0.0,282.0,1.0,0.0,148.21,1044.63,155754.61,13165.04,2700.89,11644.47,24.958112019138277
402,C농가,19,20240125,8,29.9,190.0,8.0,85.0,65.0,0.0,300.0,1.0,0.0,148.21,1044.63,155754.61,13165.04,2700.89,11644.47,24.958112019138277
403,C농가,19,20240125,9,28.77,165.0,7.0,98.0,90.0,0.0,302.0,1.0,0.0,148.21,1044.63,155754.61,13165.04,2700.89,11644.47,24.958112019138277
404,C농가,20,20240201,1,24.86,140.0,8.0,67.0,56.0,0.0,301.0,2.0,0.0,121.27,1036.78,201509.47,13321.22,2627.93,12693.72,34.70742821055449
405,C농가,20,20240201,2,25.48,117.0,9.0,60.0,85.0,0.0,315.0,2.0,0.0,121.27,1036.78,201509.47,13321.22,2627.93,12693.72,34.70742821055449
406,C농가,20,20240201,3,26.01,127.0,7.0,63.0,59.0,0.0,283.0,2.0,0.0,121.27,1036.78,201509.47,13321.22,2627.93,12693.72,34.70742821055449
407,C농가,20,20240201,4,24.51,122.0,8.0,57.0,48.0,0.0,283.0,2.0,0.0,121.27,1036.78,201509.47,13321.22,2627.93,12693.72,34.70742821055449
408,C농가,20,20240201,5,25.35,152.0,7.0,75.0,68.0,0.0,312.0,2.0,0.0,121.27,1036.78,201509.47,13321.22,2627.93,12693.72,34.70742821055449
409,C농가,20,20240201,6,27.7,147.0,7.0,80.0,72.0,1.0,288.0,2.0,2.0,121.27,1036.78,201509.47,13321.22,2627.93,12693.72,34.70742821055449
410,C농가,20,20240201,7,26.66,128.0,8.0,68.0,60.0,6.0,283.0,2.0,0.0,121.27,1036.78,201509.47,13321.22,2627.93,12693.72,34.70742821055449
411,C농가,20,20240201,8,29.28,112.0,7.0,69.0,53.0,6.0,273.0,2.0,1.0,121.27,1036.78,201509.47,13321.22,2627.93,12693.72,34.70742821055449
412,C농가,20,20240201,9,26.07,203.0,7.0,66.0,57.0,0.0,292.0,2.0,1.0,121.27,1036.78,201509.47,13321.22,2627.93,12693.72,34.70742821055449
413,C농가,21,20240207,1,28.49,148.0,7.0,65.0,57.0,0.0,310.0,2.0,0.0,123.24,1093.73,181625.99,13104.38,2734.97,12603.12,30.368225694473487
414,C농가,21,20240207,2,33.57,138.0,10.0,63.0,59.0,4.0,311.0,2.0,1.0,123.24,1093.73,181625.99,13104.38,2734.97,12603.12,30.368225694473487
415,C농가,21,20240207,3,28.18,125.0,8.0,72.0,58.0,0.0,275.0,2.0,0.0,123.24,1093.73,181625.99,13104.38,2734.97,12603.12,30.368225694473487
416,C농가,21,20240207,4,26.04,129.0,7.0,57.0,49.0,0.0,293.0,2.0,0.0,123.24,1093.73,181625.99,13104.38,2734.97,12603.12,30.368225694473487
417,C농가,21,20240207,5,26.05,128.0,7.0,67.0,58.0,0.0,360.0,2.0,1.0,123.24,1093.73,181625.99,13104.38,2734.97,12603.12,30.368225694473487
418,C농가,21,20240207,6,30.41,136.0,9.0,82.0,73.0,3.0,303.0,2.0,1.0,123.24,1093.73,181625.99,13104.38,2734.97,12603.12,30.368225694473487
419,C농가,21,20240207,7,21.05,125.0,7.0,61.0,54.0,7.0,282.0,2.0,0.0,123.24,1093.73,181625.99,13104.38,2734.97,12603.12,30.368225694473487
420,C농가,21,20240207,8,34.67,102.0,9.0,75.0,53.0,7.0,285.0,2.0,0.0,123.24,1093.73,181625.99,13104.38,2734.97,12603.12,30.368225694473487
421,C농가,21,20240207,9,28.66,127.0,8.0,68.0,60.0,1.0,307.0,2.0,1.0,123.24,1093.73,181625.99,13104.38,2734.97,12603.12,30.368225694473487
422,C농가,22,20240215,1,30.1,102.0,7.0,55.0,50.0,5.0,297.0,2.0,1.0,115.92,982.61,156393.65,13451.73,2259.79,12995.67,25.499565039188298
423,C농가,22,20240215,2,33.09,152.0,12.0,69.0,62.0,2.0,305.0,2.0,0.0,115.92,982.61,156393.65,13451.73,2259.79,12995.67,25.499565039188298
424,C농가,22,20240215,3,30.95,123.0,8.0,67.0,58.0,0.0,250.0,2.0,6.0,115.92,982.61,156393.65,13451.73,2259.79,12995.67,25.499565039188298
425,C농가,22,20240215,4,25.09,151.0,8.0,56.0,52.0,0.0,252.0,2.0,5.0,115.92,982.61,156393.65,13451.73,2259.79,12995.67,25.499565039188298
426,C농가,22,20240215,5,30.0,140.0,7.0,73.0,65.0,4.0,347.0,2.0,2.0,115.92,982.61,156393.65,13451.73,2259.79,12995.67,25.499565039188298
427,C농가,22,20240215,6,36.0,145.0,9.0,68.0,62.0,9.0,340.0,2.0,6.0,115.92,982.61,156393.65,13451.73,2259.79,12995.67,25.499565039188298
428,C농가,22,20240215,7,23.8,152.0,8.0,74.0,62.0,7.0,260.0,2.0,0.0,115.92,982.61,156393.65,13451.73,2259.79,12995.67,25.499565039188298
429,C농가,22,20240215,8,36.41,148.0,8.0,62.0,55.0,7.0,292.0,2.0,1.0,115.92,982.61,156393.65,13451.73,2259.79,12995.67,25.499565039188298
430,C농가,22,20240215,9,32.05,152.0,7.0,83.0,75.0,3.0,325.0,2.0,2.0,115.92,982.61,156393.65,13451.73,2259.79,12995.67,25.499565039188298
431,C농가,23,20240222,1,28.64,132.0,7.0,60.0,60.0,0.0,280.0,2.0,4.0,125.59,971.49,92804.87,11706.4,2269.19,9892.86,12.791220901539928
432,C농가,23,20240222,2,32.6,163.0,14.0,80.0,73.0,2.0,315.0,2.0,0.0,125.59,971.49,92804.87,11706.4,2269.19,9892.86,12.791220901539928
433,C농가,23,20240222,3,31.77,150.0,8.0,70.0,63.0,5.0,263.0,2.0,6.0,125.59,971.49,92804.87,11706.4,2269.19,9892.86,12.791220901539928
434,C농가,23,20240222,4,25.48,153.0,7.0,65.0,58.0,3.0,271.0,2.0,4.0,125.59,971.49,92804.87,11706.4,2269.19,9892.86,12.791220901539928
435,C농가,23,20240222,5,29.22,146.0,8.0,72.0,63.0,6.0,375.0,2.0,0.0,125.59,971.49,92804.87,11706.4,2269.19,9892.86,12.791220901539928
436,C농가,23,20240222,6,36.93,140.0,7.0,88.0,62.0,7.0,304.0,2.0,0.0,125.59,971.49,92804.87,11706.4,2269.19,9892.86,12.791220901539928
437,C농가,23,20240222,7,24.06,165.0,7.0,66.0,62.0,3.0,286.0,2.0,0.0,125.59,971.49,92804.87,11706.4,2269.19,9892.86,12.791220901539928
438,C농가,23,20240222,8,32.37,122.0,6.0,63.0,54.0,6.0,303.0,2.0,0.0,125.59,971.49,92804.87,11706.4,2269.19,9892.86,12.791220901539928
439,C농가,23,20240222,9,30.1,170.0,7.0,67.0,65.0,4.0,282.0,2.0,3.0,125.59,971.49,92804.87,11706.4,2269.19,9892.86,12.791220901539928
440,C농가,24,20240228,1,29.96,179.0,9.0,78.0,68.0,4.0,255.0,2.0,4.0,127.78,1120.7,111378.7,12629.13,2741.13,10986.72,15.678409214477503
441,C농가,24,20240228,2,32.27,147.0,12.0,67.0,64.0,1.0,306.0,2.0,1.0,127.78,1120.7,111378.7,12629.13,2741.13,10986.72,15.678409214477503
442,C농가,24,20240228,3,30.68,164.0,8.0,73.0,63.0,6.0,319.0,2.0,9.0,127.78,1120.7,111378.7,12629.13,2741.13,10986.72,15.678409214477503
443,C농가,24,20240228,4,24.14,181.0,7.0,70.0,65.0,6.0,290.0,2.0,5.0,127.78,1120.7,111378.7,12629.13,2741.13,10986.72,15.678409214477503
444,C농가,24,20240228,5,27.69,181.0,6.0,87.0,88.0,8.0,348.0,2.0,0.0,127.78,1120.7,111378.7,12629.13,2741.13,10986.72,15.678409214477503
445,C농가,24,20240228,6,30.01,167.0,10.0,94.0,75.0,8.0,290.0,2.0,0.0,127.78,1120.7,111378.7,12629.13,2741.13,10986.72,15.678409214477503
446,C농가,24,20240228,7,24.78,152.0,8.0,62.0,55.0,3.0,255.0,2.0,0.0,127.78,1120.7,111378.7,12629.13,2741.13,10986.72,15.678409214477503
447,C농가,24,20240228,8,31.75,142.0,6.0,65.0,54.0,5.0,292.0,2.0,0.0,127.78,1120.7,111378.7,12629.13,2741.13,10986.72,15.678409214477503
448,C농가,24,20240228,9,29.76,165.0,7.0,78.0,67.0,5.0,300.0,2.0,1.0,127.78,1120.7,111378.7,12629.13,2741.13,10986.72,15.678409214477503
449,C농가,25,20240306,1,23.71,200.0,6.0,85.0,80.0,5.0,287.0,2.0,0.0,71.57,1073.37,110078.32,12028.51,2859.75,11166.05,15.406479243168187
450,C농가,25,20240306,2,35.05,200.0,8.0,98.0,82.0,0.0,320.0,2.0,2.0,71.57,1073.37,110078.32,12028.51,2859.75,11166.05,15.406479243168187
451,C농가,25,20240306,3,23.91,229.0,7.0,85.0,73.0,10.0,342.0,2.0,4.0,71.57,1073.37,110078.32,12028.51,2859.75,11166.05,15.406479243168187
452,C농가,25,20240306,4,23.14,176.0,8.0,88.0,75.0,11.0,329.0,2.0,4.0,71.57,1073.37,110078.32,12028.51,2859.75,11166.05,15.406479243168187
453,C농가,25,20240306,5,31.08,167.0,8.0,69.0,63.0,7.0,365.0,2.0,2.0,71.57,1073.37,110078.32,12028.51,2859.75,11166.05,15.406479243168187
454,C농가,25,20240306,6,23.38,177.0,7.0,70.0,70.0,6.0,320.0,2.0,2.0,71.57,1073.37,110078.32,12028.51,2859.75,11166.05,15.406479243168187
455,C농가,25,20240306,7,23.51,84.0,3.0,47.0,45.0,1.0,280.0,2.0,0.0,71.57,1073.37,110078.32,12028.51,2859.75,11166.05,15.406479243168187
456,C농가,25,20240306,8,26.68,170.0,5.0,87.0,73.0,1.0,292.0,2.0,0.0,71.57,1073.37,110078.32,12028.51,2859.75,11166.05,15.406479243168187
457,C농가,25,20240306,9,29.81,123.0,5.0,70.0,57.0,5.0,275.0,2.0,0.0,71.57,1073.37,110078.32,12028.51,2859.75,11166.05,15.406479243168187
458,C농가,26,20240314,1,27.03,192.0,8.0,78.0,80.0,5.0,342.0,3.0,0.0,138.07,1036.54,128995.22,11929.17,3107.54,9806.77,19.362301444571774
459,C농가,26,20240314,2,30.43,202.0,9.0,89.0,83.0,2.0,350.0,3.0,3.0,138.07,1036.54,128995.22,11929.17,3107.54,9806.77,19.362301444571774
460,C농가,26,20240314,3,27.57,212.0,6.0,109.0,92.0,12.0,363.0,3.0,3.0,138.07,1036.54,128995.22,11929.17,3107.54,9806.77,19.362301444571774
461,C농가,26,20240314,4,23.35,191.0,9.0,88.0,83.0,5.0,357.0,3.0,0.0,138.07,1036.54,128995.22,11929.17,3107.54,9806.77,19.362301444571774
462,C농가,26,20240314,5,32.91,191.0,8.0,94.0,96.0,6.0,367.0,3.0,0.0,138.07,1036.54,128995.22,11929.17,3107.54,9806.77,19.362301444571774
463,C농가,26,20240314,6,27.41,202.0,9.0,93.0,78.0,7.0,356.0,3.0,0.0,138.07,1036.54,128995.22,11929.17,3107.54,9806.77,19.362301444571774
464,C농가,26,20240314,7,22.06,153.0,4.0,62.0,55.0,0.0,310.0,2.0,0.0,138.07,1036.54,128995.22,11929.17,3107.54,9806.77,19.362301444571774
465,C농가,26,20240314,8,29.4,229.0,6.0,96.0,95.0,0.0,387.0,2.0,0.0,138.07,1036.54,128995.22,11929.17,3107.54,9806.77,19.362301444571774
466,C농가,26,20240314,9,28.85,220.0,5.0,103.0,89.0,3.0,327.0,2.0,0.0,138.07,1036.54,128995.22,11929.17,3107.54,9806.77,19.362301444571774
467,C농가,27,20240320,1,30.09,255.0,9.0,90.0,90.0,4.0,447.0,3.0,0.0,166.72,1005.77,111968.13,12929.54,3118.54,11641.89,15.801668325651814
468,C농가,27,20240320,2,34.51,287.0,9.0,101.0,106.0,8.0,425.0,3.0,0.0,166.72,1005.77,111968.13,12929.54,3118.54,11641.89,15.801668325651814
469,C농가,27,20240320,3,29.31,227.0,7.0,88.0,87.0,11.0,463.0,3.0,0.0,166.72,1005.77,111968.13,12929.54,3118.54,11641.89,15.801668325651814
470,C농가,27,20240320,4,20.27,183.0,8.0,85.0,81.0,4.0,423.0,3.0,0.0,166.72,1005.77,111968.13,12929.54,3118.54,11641.89,15.801668325651814
471,C농가,27,20240320,5,32.28,251.0,11.0,92.0,83.0,7.0,382.0,3.0,0.0,166.72,1005.77,111968.13,12929.54,3118.54,11641.89,15.801668325651814
472,C농가,27,20240320,6,28.55,157.0,9.0,63.0,53.0,2.0,342.0,3.0,0.0,166.72,1005.77,111968.13,12929.54,3118.54,11641.89,15.801668325651814
473,C농가,27,20240320,7,20.49,177.0,5.0,102.0,83.0,3.0,344.0,3.0,0.0,166.72,1005.77,111968.13,12929.54,3118.54,11641.89,15.801668325651814
474,C농가,27,20240320,8,26.73,242.0,6.0,81.0,77.0,4.0,418.0,3.0,0.0,166.72,1005.77,111968.13,12929.54,3118.54,11641.89,15.801668325651814
475,C농가,27,20240320,9,27.85,231.0,6.0,107.0,91.0,2.0,391.0,3.0,0.0,166.72,1005.77,111968.13,12929.54,3118.54,11641.89,15.801668325651814
476,C농가,28,20240327,1,29.97,309.0,9.0,94.0,82.0,4.0,492.0,3.0,0.0,121.04,1036.0,109306.41,12602.94,3150.83,12031.23,15.245060685397863
