,시설아이디,weeks,조사일자,표본번호,관부직경,엽병장,엽수,엽장,엽폭,개화수,초장,최종화방차수,화방 꽃수(소화수),supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar,CO2
510,C농가,31,20240418,8,23.86,287.0,5.0,100.0,80.0,3.0,457.0,3.0,4.0,0.9639880952380951,6.016666666666667,317.05261904761903,68.7285119047619,18.053690476190475,65.93303571428571,0.020987406848880195
511,C농가,31,20240418,9,25.26,270.0,5.0,78.0,68.0,2.0,507.0,3.0,0.0,0.9639880952380951,6.016666666666667,317.05261904761903,68.7285119047619,18.053690476190475,65.93303571428571,0.020987406848880195
512,C농가,32,20240426,1,24.7,202.0,5.0,83.0,67.0,2.0,515.0,3.0,0.0,1.0,5.997083333333333,367.1266666666667,63.84291666666667,19.00125,67.48583333333333,0.03145868011699331
513,C농가,32,20240426,2,31.0,232.0,9.0,93.0,70.0,0.0,507.0,3.0,0.0,1.0,5.997083333333333,367.1266666666667,63.84291666666667,19.00125,67.48583333333333,0.03145868011699331
514,C농가,32,20240426,3,27.7,253.0,4.0,115.0,95.0,0.0,387.0,3.0,0.0,1.0,5.997083333333333,367.1266666666667,63.84291666666667,19.00125,67.48583333333333,0.03145868011699331
515,C농가,32,20240426,4,21.9,263.0,6.0,104.0,93.0,0.0,448.0,3.0,0.0,1.0,5.997083333333333,367.1266666666667,63.84291666666667,19.00125,67.48583333333333,0.03145868011699331
516,C농가,32,20240426,5,23.6,248.0,6.0,78.0,67.0,0.0,445.0,3.0,0.0,1.0,5.997083333333333,367.1266666666667,63.84291666666667,19.00125,67.48583333333333,0.03145868011699331
517,C농가,32,20240426,6,29.65,255.0,6.0,78.0,75.0,0.0,400.0,3.0,0.0,1.0,5.997083333333333,367.1266666666667,63.84291666666667,19.00125,67.48583333333333,0.03145868011699331
518,C농가,32,20240426,7,19.75,297.0,4.0,94.0,71.0,0.0,377.0,3.0,0.0,1.0,5.997083333333333,367.1266666666667,63.84291666666667,19.00125,67.48583333333333,0.03145868011699331
519,C농가,32,20240426,8,25.31,270.0,4.0,98.0,77.0,0.0,400.0,3.0,0.0,1.0,5.997083333333333,367.1266666666667,63.84291666666667,19.00125,67.48583333333333,0.03145868011699331
520,C농가,32,20240426,9,24.56,263.0,4.0,103.0,95.0,0.0,383.0,3.0,0.0,1.0,5.997083333333333,367.1266666666667,63.84291666666667,19.00125,67.48583333333333,0.03145868011699331
521,D농가,4,20231018,1,11.76,62.0,4.0,59.0,54.0,0.0,148.0,0.0,0.0,0.29350649350649355,5.993311688311689,169.01175324675324,25.767337662337663,8.15487012987013,124.02383116883115,0.033802350649350645
522,D농가,4,20231018,2,14.15,53.0,5.0,70.0,58.0,0.0,199.0,0.0,0.0,0.29350649350649355,5.993311688311689,169.01175324675324,25.767337662337663,8.15487012987013,124.02383116883115,0.033802350649350645
523,D농가,4,20231018,3,14.49,25.4,4.0,73.0,63.0,0.0,117.0,0.0,0.0,0.29350649350649355,5.993311688311689,169.01175324675324,25.767337662337663,8.15487012987013,124.02383116883115,0.033802350649350645
524,D농가,4,20231018,4,11.61,42.0,4.0,71.0,52.0,0.0,117.0,0.0,0.0,0.29350649350649355,5.993311688311689,169.01175324675324,25.767337662337663,8.15487012987013,124.02383116883115,0.033802350649350645
525,D농가,4,20231018,5,13.19,32.0,4.0,70.0,62.0,0.0,231.0,0.0,0.0,0.29350649350649355,5.993311688311689,169.01175324675324,25.767337662337663,8.15487012987013,124.02383116883115,0.033802350649350645
526,D농가,4,20231018,6,13.74,81.0,4.0,80.0,59.0,0.0,171.0,0.0,0.0,0.29350649350649355,5.993311688311689,169.01175324675324,25.767337662337663,8.15487012987013,124.02383116883115,0.033802350649350645
527,D농가,4,20231018,7,14.61,66.0,4.0,64.0,59.0,0.0,163.0,0.0,0.0,0.29350649350649355,5.993311688311689,169.01175324675324,25.767337662337663,8.15487012987013,124.02383116883115,0.033802350649350645
528,D농가,4,20231018,8,13.48,61.0,5.0,71.0,56.0,0.0,212.0,0.0,0.0,0.29350649350649355,5.993311688311689,169.01175324675324,25.767337662337663,8.15487012987013,124.02383116883115,0.033802350649350645
529,D농가,4,20231018,9,12.35,45.0,4.0,55.0,44.0,0.0,120.0,0.0,0.0,0.29350649350649355,5.993311688311689,169.01175324675324,25.767337662337663,8.15487012987013,124.02383116883115,0.033802350649350645
530,D농가,5,20231027,1,16.34,56.0,4.0,93.0,82.0,0.0,164.0,0.0,0.0,0.6026347305389221,5.994131736526946,0.0,0.0,0.0,0.0,0.0
531,D농가,5,20231027,2,19.25,51.0,4.0,86.0,74.0,0.0,143.0,0.0,0.0,0.6026347305389221,5.994131736526946,0.0,0.0,0.0,0.0,0.0
532,D농가,5,20231027,3,16.33,42.0,5.0,82.0,72.0,0.0,129.0,0.0,0.0,0.6026347305389221,5.994131736526946,0.0,0.0,0.0,0.0,0.0
533,D농가,5,20231027,4,21.61,103.0,5.0,96.0,85.0,0.0,295.0,0.0,0.0,0.6026347305389221,5.994131736526946,0.0,0.0,0.0,0.0,0.0
534,D농가,5,20231027,5,17.67,62.0,5.0,92.0,70.0,0.0,241.0,0.0,0.0,0.6026347305389221,5.994131736526946,0.0,0.0,0.0,0.0,0.0
535,D농가,5,20231027,6,15.27,57.0,3.0,94.0,84.0,0.0,161.0,0.0,0.0,0.6026347305389221,5.994131736526946,0.0,0.0,0.0,0.0,0.0
536,D농가,5,20231027,7,15.21,53.0,3.0,90.0,75.0,0.0,153.0,0.0,0.0,0.6026347305389221,5.994131736526946,0.0,0.0,0.0,0.0,0.0
537,D농가,5,20231027,8,20.58,39.0,4.0,86.0,78.0,0.0,151.0,0.0,0.0,0.6026347305389221,5.994131736526946,0.0,0.0,0.0,0.0,0.0
538,D농가,5,20231027,9,16.69,65.0,3.0,81.0,85.0,0.0,152.0,0.0,0.0,0.6026347305389221,5.994131736526946,0.0,0.0,0.0,0.0,0.0
539,D농가,6,20231103,1,18.06,61.0,5.0,93.0,87.0,0.0,164.0,1.0,1.0,0.5461309523809523,5.999047619047619,0.0,0.0,0.0,0.0,0.0
540,D농가,6,20231103,2,20.58,74.0,6.0,97.0,83.0,0.0,171.0,1.0,0.0,0.5461309523809523,5.999047619047619,0.0,0.0,0.0,0.0,0.0
541,D농가,6,20231103,3,18.32,49.0,6.0,87.0,81.0,0.0,160.0,1.0,0.0,0.5461309523809523,5.999047619047619,0.0,0.0,0.0,0.0,0.0
542,D농가,6,20231103,4,17.27,70.0,5.0,81.0,80.0,1.0,160.0,1.0,1.0,0.5461309523809523,5.999047619047619,0.0,0.0,0.0,0.0,0.0
543,D농가,6,20231103,5,20.46,82.0,5.0,97.0,80.0,0.0,242.0,0.0,0.0,0.5461309523809523,5.999047619047619,0.0,0.0,0.0,0.0,0.0
544,D농가,6,20231103,6,17.91,71.0,4.0,93.0,88.0,0.0,181.0,0.0,0.0,0.5461309523809523,5.999047619047619,0.0,0.0,0.0,0.0,0.0
545,D농가,6,20231103,7,17.98,65.0,4.0,84.0,89.0,0.0,164.0,0.0,0.0,0.5461309523809523,5.999047619047619,0.0,0.0,0.0,0.0,0.0
546,D농가,6,20231103,8,22.52,66.0,5.0,93.0,87.0,0.0,171.0,0.0,0.0,0.5461309523809523,5.999047619047619,0.0,0.0,0.0,0.0,0.0
547,D농가,6,20231103,9,18.07,70.0,4.0,86.0,91.0,0.0,169.0,0.0,0.0,0.5461309523809523,5.999047619047619,0.0,0.0,0.0,0.0,0.0
548,D농가,7,20231110,1,24.96,78.0,6.0,95.0,83.0,3.0,230.0,1.0,3.0,0.2210791366906475,5.9954676258992805,301.3092086330935,49.300863309352515,9.6031654676259,51.66561151079137,0.060261841726618706
549,D농가,7,20231110,2,28.3,120.0,7.0,93.0,90.0,3.0,230.0,1.0,2.0,0.2210791366906475,5.9954676258992805,301.3092086330935,49.300863309352515,9.6031654676259,51.66561151079137,0.060261841726618706
550,D농가,7,20231110,3,18.77,61.0,6.0,93.0,81.0,4.0,221.0,1.0,4.0,0.2210791366906475,5.9954676258992805,301.3092086330935,49.300863309352515,9.6031654676259,51.66561151079137,0.060261841726618706
551,D농가,7,20231110,4,19.88,90.0,6.0,104.0,97.0,5.0,251.0,1.0,3.0,0.2210791366906475,5.9954676258992805,301.3092086330935,49.300863309352515,9.6031654676259,51.66561151079137,0.060261841726618706
552,D농가,7,20231110,5,26.48,105.0,6.0,103.0,92.0,0.0,233.0,1.0,1.0,0.2210791366906475,5.9954676258992805,301.3092086330935,49.300863309352515,9.6031654676259,51.66561151079137,0.060261841726618706
553,D농가,7,20231110,6,19.7,82.0,6.0,111.0,80.0,3.0,223.0,1.0,3.0,0.2210791366906475,5.9954676258992805,301.3092086330935,49.300863309352515,9.6031654676259,51.66561151079137,0.060261841726618706
554,D농가,7,20231110,7,18.97,58.0,5.0,87.0,90.0,2.0,187.0,1.0,3.0,0.2210791366906475,5.9954676258992805,301.3092086330935,49.300863309352515,9.6031654676259,51.66561151079137,0.060261841726618706
555,D농가,7,20231110,8,23.9,98.0,6.0,112.0,90.0,2.0,221.0,1.0,3.0,0.2210791366906475,5.9954676258992805,301.3092086330935,49.300863309352515,9.6031654676259,51.66561151079137,0.060261841726618706
556,D농가,7,20231110,9,21.16,70.0,5.0,95.0,91.0,3.0,257.0,1.0,1.0,0.2210791366906475,5.9954676258992805,301.3092086330935,49.300863309352515,9.6031654676259,51.66561151079137,0.060261841726618706
557,D농가,8,20231117,1,25.34,117.0,6.0,113.0,102.0,6.0,262.0,1.0,3.0,0.5658888888888889,5.994666666666666,489.77355555555556,74.01544444444446,15.621444444444446,79.203,0.09795471111111112
558,D농가,8,20231117,2,25.06,143.0,7.0,109.0,88.0,4.0,271.0,1.0,2.0,0.5658888888888889,5.994666666666666,489.77355555555556,74.01544444444446,15.621444444444446,79.203,0.09795471111111112
559,D농가,8,20231117,3,19.51,128.0,6.0,103.0,81.0,9.0,248.0,1.0,3.0,0.5658888888888889,5.994666666666666,489.77355555555556,74.01544444444446,15.621444444444446,79.203,0.09795471111111112
560,D농가,8,20231117,4,18.44,128.0,6.0,112.0,84.0,9.0,262.0,1.0,3.0,0.5658888888888889,5.994666666666666,489.77355555555556,74.01544444444446,15.621444444444446,79.203,0.09795471111111112
561,D농가,8,20231117,5,22.71,133.0,6.0,112.0,91.0,2.0,252.0,1.0,0.0,0.5658888888888889,5.994666666666666,489.77355555555556,74.01544444444446,15.621444444444446,79.203,0.09795471111111112
562,D농가,8,20231117,6,20.33,148.0,6.0,104.0,92.0,6.0,237.0,1.0,2.0,0.5658888888888889,5.994666666666666,489.77355555555556,74.01544444444446,15.621444444444446,79.203,0.09795471111111112
563,D농가,8,20231117,7,22.2,93.0,6.0,104.0,96.0,6.0,226.0,1.0,3.0,0.5658888888888889,5.994666666666666,489.77355555555556,74.01544444444446,15.621444444444446,79.203,0.09795471111111112
564,D농가,8,20231117,8,21.92,113.0,6.0,112.0,92.0,6.0,245.0,1.0,3.0,0.5658888888888889,5.994666666666666,489.77355555555556,74.01544444444446,15.621444444444446,79.203,0.09795471111111112
565,D농가,8,20231117,9,20.36,126.0,6.0,125.0,99.0,4.0,276.0,1.0,3.0,0.5658888888888889,5.994666666666666,489.77355555555556,74.01544444444446,15.621444444444446,79.203,0.09795471111111112
566,D농가,9,20231124,1,27.36,115.0,4.0,116.0,102.0,10.0,290.0,1.0,2.0,0.3262790697674418,5.993953488372093,794.6314728682171,76.61930232558139,15.557751937984497,72.35302325581397,0.1589262945736434
567,D농가,9,20231124,2,29.86,150.0,5.0,108.0,78.0,9.0,297.0,1.0,2.0,0.3262790697674418,5.993953488372093,794.6314728682171,76.61930232558139,15.557751937984497,72.35302325581397,0.1589262945736434
568,D농가,9,20231124,3,20.92,129.0,4.0,97.0,78.0,14.0,266.0,1.0,3.0,0.3262790697674418,5.993953488372093,794.6314728682171,76.61930232558139,15.557751937984497,72.35302325581397,0.1589262945736434
569,D농가,9,20231124,4,18.46,128.0,5.0,113.0,90.0,13.0,290.0,1.0,1.0,0.3262790697674418,5.993953488372093,794.6314728682171,76.61930232558139,15.557751937984497,72.35302325581397,0.1589262945736434
570,D농가,9,20231124,5,22.29,155.0,5.0,119.0,99.0,3.0,304.0,1.0,1.0,0.3262790697674418,5.993953488372093,794.6314728682171,76.61930232558139,15.557751937984497,72.35302325581397,0.1589262945736434
571,D농가,9,20231124,6,22.42,141.0,3.0,108.0,91.0,10.0,288.0,1.0,1.0,0.3262790697674418,5.993953488372093,794.6314728682171,76.61930232558139,15.557751937984497,72.35302325581397,0.1589262945736434
572,D농가,9,20231124,7,18.1,137.0,4.0,102.0,85.0,11.0,250.0,1.0,2.0,0.3262790697674418,5.993953488372093,794.6314728682171,76.61930232558139,15.557751937984497,72.35302325581397,0.1589262945736434
573,D농가,9,20231124,8,18.98,121.0,5.0,120.0,95.0,12.0,280.0,1.0,2.0,0.3262790697674418,5.993953488372093,794.6314728682171,76.61930232558139,15.557751937984497,72.35302325581397,0.1589262945736434
574,D농가,9,20231124,9,21.96,132.0,4.0,123.0,97.0,6.0,316.0,1.0,2.0,0.3262790697674418,5.993953488372093,794.6314728682171,76.61930232558139,15.557751937984497,72.35302325581397,0.1589262945736434
575,D농가,10,20231130,1,27.04,169.0,6.0,111.0,84.0,11.0,296.0,1.0,0.0,0.3375595238095238,5.994761904761905,857.8846428571428,78.79863095238095,15.47375,72.04446428571428,0.17157692857142856
576,D농가,10,20231130,2,24.17,171.0,6.0,79.0,63.0,9.0,302.0,1.0,1.0,0.3375595238095238,5.994761904761905,857.8846428571428,78.79863095238095,15.47375,72.04446428571428,0.17157692857142856
577,D농가,10,20231130,3,20.23,140.0,5.0,102.0,79.0,14.0,268.0,1.0,0.0,0.3375595238095238,5.994761904761905,857.8846428571428,78.79863095238095,15.47375,72.04446428571428,0.17157692857142856
578,D농가,10,20231130,4,22.03,132.0,6.0,102.0,85.0,11.0,290.0,1.0,0.0,0.3375595238095238,5.994761904761905,857.8846428571428,78.79863095238095,15.47375,72.04446428571428,0.17157692857142856
579,D농가,10,20231130,5,23.85,158.0,6.0,107.0,80.0,4.0,317.0,1.0,0.0,0.3375595238095238,5.994761904761905,857.8846428571428,78.79863095238095,15.47375,72.04446428571428,0.17157692857142856
580,D농가,10,20231130,6,20.43,146.0,4.0,123.0,90.0,11.0,281.0,1.0,0.0,0.3375595238095238,5.994761904761905,857.8846428571428,78.79863095238095,15.47375,72.04446428571428,0.17157692857142856
581,D농가,10,20231130,7,22.24,142.0,4.0,100.0,93.0,11.0,260.0,1.0,0.0,0.3375595238095238,5.994761904761905,857.8846428571428,78.79863095238095,15.47375,72.04446428571428,0.17157692857142856
582,D농가,10,20231130,8,23.63,157.0,6.0,117.0,95.0,12.0,290.0,1.0,0.0,0.3375595238095238,5.994761904761905,857.8846428571428,78.79863095238095,15.47375,72.04446428571428,0.17157692857142856
583,D농가,10,20231130,9,25.0,135.0,5.0,122.0,104.0,9.0,321.0,1.0,0.0,0.3375595238095238,5.994761904761905,857.8846428571428,78.79863095238095,15.47375,72.04446428571428,0.17157692857142856
584,D농가,11,20231207,1,25.63,152.0,6.0,100.0,80.0,11.0,287.0,1.0,0.0,0.6343975903614458,5.9869879518072295,702.5792168674699,81.62253012048193,16.694638554216866,76.2228313253012,0.140515843373494
585,D농가,11,20231207,2,24.65,147.0,7.0,92.0,65.0,9.0,304.0,1.0,0.0,0.6343975903614458,5.9869879518072295,702.5792168674699,81.62253012048193,16.694638554216866,76.2228313253012,0.140515843373494
586,D농가,11,20231207,3,23.56,127.0,6.0,93.0,67.0,14.0,265.0,1.0,0.0,0.6343975903614458,5.9869879518072295,702.5792168674699,81.62253012048193,16.694638554216866,76.2228313253012,0.140515843373494
587,D농가,11,20231207,4,19.74,158.0,5.0,92.0,71.0,12.0,303.0,1.0,0.0,0.6343975903614458,5.9869879518072295,702.5792168674699,81.62253012048193,16.694638554216866,76.2228313253012,0.140515843373494
588,D농가,11,20231207,5,27.43,153.0,6.0,122.0,112.0,4.0,323.0,1.0,0.0,0.6343975903614458,5.9869879518072295,702.5792168674699,81.62253012048193,16.694638554216866,76.2228313253012,0.140515843373494
589,D농가,11,20231207,6,20.68,145.0,4.0,118.0,92.0,11.0,290.0,1.0,0.0,0.6343975903614458,5.9869879518072295,702.5792168674699,81.62253012048193,16.694638554216866,76.2228313253012,0.140515843373494
590,D농가,11,20231207,7,21.78,115.0,4.0,105.0,81.0,10.0,265.0,1.0,0.0,0.6343975903614458,5.9869879518072295,702.5792168674699,81.62253012048193,16.694638554216866,76.2228313253012,0.140515843373494
591,D농가,11,20231207,8,25.57,164.0,6.0,118.0,92.0,12.0,287.0,1.0,0.0,0.6343975903614458,5.9869879518072295,702.5792168674699,81.62253012048193,16.694638554216866,76.2228313253012,0.140515843373494
592,D농가,11,20231207,9,21.62,135.0,5.0,124.0,100.0,7.0,324.0,1.0,0.0,0.6343975903614458,5.9869879518072295,702.5792168674699,81.62253012048193,16.694638554216866,76.2228313253012,0.140515843373494
593,D농가,12,20231214,1,24.29,163.0,7.0,91.0,80.0,9.0,301.0,1.0,0.0,0.950091743119266,5.992844036697248,857.587247706422,85.76880733944954,14.506238532110093,74.60229357798165,0.17151744954128442
594,D농가,12,20231214,2,30.31,168.0,8.0,82.0,70.0,7.0,310.0,1.0,0.0,0.950091743119266,5.992844036697248,857.587247706422,85.76880733944954,14.506238532110093,74.60229357798165,0.17151744954128442
595,D농가,12,20231214,3,26.25,142.0,6.0,95.0,70.0,12.0,272.0,1.0,0.0,0.950091743119266,5.992844036697248,857.587247706422,85.76880733944954,14.506238532110093,74.60229357798165,0.17151744954128442
596,D농가,12,20231214,4,20.63,127.0,5.0,116.0,85.0,11.0,298.0,1.0,0.0,0.950091743119266,5.992844036697248,857.587247706422,85.76880733944954,14.506238532110093,74.60229357798165,0.17151744954128442
597,D농가,12,20231214,5,29.32,120.0,7.0,112.0,93.0,4.0,323.0,1.0,0.0,0.950091743119266,5.992844036697248,857.587247706422,85.76880733944954,14.506238532110093,74.60229357798165,0.17151744954128442
598,D농가,12,20231214,6,21.79,190.0,4.0,113.0,82.0,10.0,310.0,1.0,0.0,0.950091743119266,5.992844036697248,857.587247706422,85.76880733944954,14.506238532110093,74.60229357798165,0.17151744954128442
599,D농가,12,20231214,7,25.11,116.0,6.0,108.0,82.0,10.0,275.0,1.0,0.0,0.950091743119266,5.992844036697248,857.587247706422,85.76880733944954,14.506238532110093,74.60229357798165,0.17151744954128442
600,D농가,12,20231214,8,25.33,155.0,7.0,118.0,83.0,11.0,302.0,1.0,0.0,0.950091743119266,5.992844036697248,857.587247706422,85.76880733944954,14.506238532110093,74.60229357798165,0.17151744954128442
601,D농가,12,20231214,9,25.67,135.0,5.0,128.0,98.0,7.0,336.0,1.0,0.0,0.950091743119266,5.992844036697248,857.587247706422,85.76880733944954,14.506238532110093,74.60229357798165,0.17151744954128442
602,D농가,13,20231221,1,24.56,170.0,7.0,91.0,71.0,8.0,301.0,1.0,0.0,0.6960119047619047,5.998154761904762,1728.2722619047618,81.45952380952382,14.574226190476189,77.25625,0.3456544523809524
603,D농가,13,20231221,2,31.06,170.0,8.0,82.0,94.0,8.0,315.0,1.0,0.0,0.6960119047619047,5.998154761904762,1728.2722619047618,81.45952380952382,14.574226190476189,77.25625,0.3456544523809524
604,D농가,13,20231221,3,24.16,151.0,5.0,99.0,79.0,9.0,280.0,1.0,0.0,0.6960119047619047,5.998154761904762,1728.2722619047618,81.45952380952382,14.574226190476189,77.25625,0.3456544523809524
605,D농가,13,20231221,4,20.49,178.0,5.0,106.0,85.0,9.0,302.0,1.0,0.0,0.6960119047619047,5.998154761904762,1728.2722619047618,81.45952380952382,14.574226190476189,77.25625,0.3456544523809524
606,D농가,13,20231221,5,28.52,121.0,7.0,109.0,96.0,3.0,326.0,1.0,0.0,0.6960119047619047,5.998154761904762,1728.2722619047618,81.45952380952382,14.574226190476189,77.25625,0.3456544523809524
607,D농가,13,20231221,6,21.32,165.0,4.0,91.0,69.0,8.0,311.0,1.0,0.0,0.6960119047619047,5.998154761904762,1728.2722619047618,81.45952380952382,14.574226190476189,77.25625,0.3456544523809524
608,D농가,13,20231221,7,25.37,127.0,6.0,105.0,83.0,9.0,278.0,1.0,0.0,0.6960119047619047,5.998154761904762,1728.2722619047618,81.45952380952382,14.574226190476189,77.25625,0.3456544523809524
609,D농가,13,20231221,8,24.95,167.0,7.0,116.0,91.0,9.0,305.0,1.0,0.0,0.6960119047619047,5.998154761904762,1728.2722619047618,81.45952380952382,14.574226190476189,77.25625,0.3456544523809524
610,D농가,13,20231221,9,24.8,191.0,5.0,112.0,88.0,5.0,344.0,1.0,0.0,0.6960119047619047,5.998154761904762,1728.2722619047618,81.45952380952382,14.574226190476189,77.25625,0.3456544523809524
611,D농가,14,20231228,1,26.48,172.0,7.0,96.0,72.0,7.0,300.0,1.0,0.0,0.3836024844720497,6.002919254658385,1155.6626086956521,84.57229813664595,13.699875776397514,83.26527950310559,0.23113252173913043
612,D농가,14,20231228,2,25.45,171.0,7.0,87.0,62.0,7.0,311.0,1.0,0.0,0.3836024844720497,6.002919254658385,1155.6626086956521,84.57229813664595,13.699875776397514,83.26527950310559,0.23113252173913043
613,D농가,14,20231228,3,19.95,146.0,6.0,87.0,60.0,8.0,265.0,1.0,0.0,0.3836024844720497,6.002919254658385,1155.6626086956521,84.57229813664595,13.699875776397514,83.26527950310559,0.23113252173913043
614,D농가,14,20231228,4,18.83,162.0,5.0,102.0,78.0,8.0,316.0,1.0,0.0,0.3836024844720497,6.002919254658385,1155.6626086956521,84.57229813664595,13.699875776397514,83.26527950310559,0.23113252173913043
615,D농가,14,20231228,5,26.74,159.0,7.0,114.0,85.0,2.0,328.0,1.0,0.0,0.3836024844720497,6.002919254658385,1155.6626086956521,84.57229813664595,13.699875776397514,83.26527950310559,0.23113252173913043
616,D농가,14,20231228,6,24.33,173.0,5.0,92.0,69.0,5.0,305.0,1.0,0.0,0.3836024844720497,6.002919254658385,1155.6626086956521,84.57229813664595,13.699875776397514,83.26527950310559,0.23113252173913043
617,D농가,14,20231228,7,26.15,125.0,5.0,105.0,83.0,8.0,262.0,1.0,0.0,0.3836024844720497,6.002919254658385,1155.6626086956521,84.57229813664595,13.699875776397514,83.26527950310559,0.23113252173913043
618,D농가,14,20231228,8,27.78,158.0,7.0,117.0,88.0,8.0,299.0,1.0,0.0,0.3836024844720497,6.002919254658385,1155.6626086956521,84.57229813664595,13.699875776397514,83.26527950310559,0.23113252173913043
619,D농가,14,20231228,9,28.9,187.0,5.0,109.0,86.0,5.0,335.0,1.0,0.0,0.3836024844720497,6.002919254658385,1155.6626086956521,84.57229813664595,13.699875776397514,83.26527950310559,0.23113252173913043
620,D농가,15,20240104,1,28.93,168.0,7.0,104.0,80.0,3.0,292.0,1.0,0.0,0.3046846846846847,5.99972972972973,1424.160990990991,78.44216216216216,15.233693693693693,74.3136936936937,0.2848321981981982
621,D농가,15,20240104,2,22.1,172.0,8.0,90.0,60.0,4.0,318.0,1.0,0.0,0.3046846846846847,5.99972972972973,1424.160990990991,78.44216216216216,15.233693693693693,74.3136936936937,0.2848321981981982
622,D농가,15,20240104,3,19.12,145.0,6.0,89.0,60.0,3.0,270.0,1.0,0.0,0.3046846846846847,5.99972972972973,1424.160990990991,78.44216216216216,15.233693693693693,74.3136936936937,0.2848321981981982
623,D농가,15,20240104,4,17.98,162.0,5.0,103.0,78.0,6.0,304.0,1.0,0.0,0.3046846846846847,5.99972972972973,1424.160990990991,78.44216216216216,15.233693693693693,74.3136936936937,0.2848321981981982
624,D농가,15,20240104,5,27.8,175.0,8.0,89.0,75.0,1.0,325.0,1.0,0.0,0.3046846846846847,5.99972972972973,1424.160990990991,78.44216216216216,15.233693693693693,74.3136936936937,0.2848321981981982
625,D농가,15,20240104,6,19.44,168.0,6.0,86.0,69.0,5.0,306.0,1.0,0.0,0.3046846846846847,5.99972972972973,1424.160990990991,78.44216216216216,15.233693693693693,74.3136936936937,0.2848321981981982
626,D농가,15,20240104,7,24.62,211.0,6.0,75.0,49.0,6.0,288.0,1.0,0.0,0.3046846846846847,5.99972972972973,1424.160990990991,78.44216216216216,15.233693693693693,74.3136936936937,0.2848321981981982
627,D농가,15,20240104,8,21.85,177.0,7.0,99.0,67.0,4.0,305.0,1.0,0.0,0.3046846846846847,5.99972972972973,1424.160990990991,78.44216216216216,15.233693693693693,74.3136936936937,0.2848321981981982
628,D농가,15,20240104,9,25.95,183.0,5.0,112.0,88.0,2.0,333.0,1.0,0.0,0.3046846846846847,5.99972972972973,1424.160990990991,78.44216216216216,15.233693693693693,74.3136936936937,0.2848321981981982
629,D농가,16,20240111,1,23.08,163.0,7.0,111.0,91.0,1.0,298.0,1.0,0.0,0.3791772151898734,5.998101265822785,1705.4676582278482,77.38715189873417,14.883860759493672,74.13930379746836,0.3410935316455696
630,D농가,16,20240111,2,30.33,165.0,7.0,102.0,73.0,0.0,300.0,1.0,0.0,0.3791772151898734,5.998101265822785,1705.4676582278482,77.38715189873417,14.883860759493672,74.13930379746836,0.3410935316455696
631,D농가,16,20240111,3,20.08,150.0,6.0,92.0,67.0,1.0,273.0,1.0,0.0,0.3791772151898734,5.998101265822785,1705.4676582278482,77.38715189873417,14.883860759493672,74.13930379746836,0.3410935316455696
632,D농가,16,20240111,4,23.48,158.0,5.0,82.0,58.0,3.0,311.0,1.0,0.0,0.3791772151898734,5.998101265822785,1705.4676582278482,77.38715189873417,14.883860759493672,74.13930379746836,0.3410935316455696
633,D농가,16,20240111,5,24.17,135.0,7.0,118.0,88.0,0.0,326.0,1.0,0.0,0.3791772151898734,5.998101265822785,1705.4676582278482,77.38715189873417,14.883860759493672,74.13930379746836,0.3410935316455696
634,D농가,16,20240111,6,18.32,167.0,6.0,92.0,71.0,1.0,303.0,1.0,0.0,0.3791772151898734,5.998101265822785,1705.4676582278482,77.38715189873417,14.883860759493672,74.13930379746836,0.3410935316455696
635,D농가,16,20240111,7,29.09,125.0,5.0,107.0,63.0,2.0,271.0,1.0,0.0,0.3791772151898734,5.998101265822785,1705.4676582278482,77.38715189873417,14.883860759493672,74.13930379746836,0.3410935316455696
636,D농가,16,20240111,8,26.1,160.0,7.0,125.0,88.0,1.0,308.0,1.0,0.0,0.3791772151898734,5.998101265822785,1705.4676582278482,77.38715189873417,14.883860759493672,74.13930379746836,0.3410935316455696
637,D농가,16,20240111,9,27.11,190.0,6.0,111.0,92.0,0.0,340.0,1.0,0.0,0.3791772151898734,5.998101265822785,1705.4676582278482,77.38715189873417,14.883860759493672,74.13930379746836,0.3410935316455696
638,D농가,17,20240118,1,27.95,173.0,7.0,72.0,62.0,0.0,282.0,1.0,0.0,0.33452380952380956,5.999880952380953,1264.9417857142857,85.54404761904762,13.21375,76.7417261904762,0.2529883571428571
639,D농가,17,20240118,2,23.67,173.0,7.0,112.0,78.0,0.0,315.0,2.0,0.0,0.33452380952380956,5.999880952380953,1264.9417857142857,85.54404761904762,13.21375,76.7417261904762,0.2529883571428571
640,D농가,17,20240118,3,23.59,135.0,6.0,83.0,60.0,0.0,260.0,2.0,0.0,0.33452380952380956,5.999880952380953,1264.9417857142857,85.54404761904762,13.21375,76.7417261904762,0.2529883571428571
641,D농가,17,20240118,4,19.59,155.0,5.0,82.0,60.0,0.0,305.0,1.0,0.0,0.33452380952380956,5.999880952380953,1264.9417857142857,85.54404761904762,13.21375,76.7417261904762,0.2529883571428571
642,D농가,17,20240118,5,27.44,162.0,6.0,77.0,65.0,0.0,332.0,2.0,0.0,0.33452380952380956,5.999880952380953,1264.9417857142857,85.54404761904762,13.21375,76.7417261904762,0.2529883571428571
